,time,value
50759,05-Feb-2022 05:59:00,1.8346666666666667
50760,05-Feb-2022 06:00:00,1.5178333333333334
50761,05-Feb-2022 06:01:00,1.4103333333333339
50762,05-Feb-2022 06:02:00,1.5188333333333326
50763,05-Feb-2022 06:03:00,1.7770000000000001
50764,05-Feb-2022 06:04:00,1.9275000000000007
50765,05-Feb-2022 06:05:00,1.9136666666666666
50766,05-Feb-2022 06:06:00,1.710333333333333
50767,05-Feb-2022 06:07:00,1.3215000000000006
50768,05-Feb-2022 06:08:00,1.2226666666666666
50769,05-Feb-2022 06:09:00,1.036333333333333
50770,05-Feb-2022 06:10:00,0.8826666666666667
50771,05-Feb-2022 06:11:00,0.9244999999999999
50772,05-Feb-2022 06:12:00,0.9093333333333337
50773,05-Feb-2022 06:13:00,0.9265000000000003
50774,05-Feb-2022 06:14:00,0.8915000000000002
50775,05-Feb-2022 06:15:00,0.8090000000000003
50776,05-Feb-2022 06:16:00,0.8685000000000002
50777,05-Feb-2022 06:17:00,0.841833333333333
50778,05-Feb-2022 06:18:00,0.9688333333333333
50779,05-Feb-2022 06:19:00,1.1424999999999998
50780,05-Feb-2022 06:20:00,1.2548333333333337
50781,05-Feb-2022 06:21:00,1.4351666666666665
50782,05-Feb-2022 06:22:00,1.4334999999999998
50783,05-Feb-2022 06:23:00,1.4800000000000002
50784,05-Feb-2022 06:24:00,1.5939999999999999
50785,05-Feb-2022 06:25:00,1.6219999999999999
50786,05-Feb-2022 06:26:00,1.5203333333333326
50787,05-Feb-2022 06:27:00,1.4076666666666668
50788,05-Feb-2022 06:28:00,1.3986666666666663
50789,05-Feb-2022 06:29:00,1.3870000000000002
50790,05-Feb-2022 06:30:00,1.3781666666666665
50791,05-Feb-2022 06:31:00,1.4295
50792,05-Feb-2022 06:32:00,1.4891666666666663
50793,05-Feb-2022 06:33:00,1.4411666666666665
50794,05-Feb-2022 06:34:00,1.515
50795,05-Feb-2022 06:35:00,1.4403333333333335
50796,05-Feb-2022 06:36:00,1.367333333333334
50797,05-Feb-2022 06:37:00,1.5331666666666663
50798,05-Feb-2022 06:38:00,1.8621666666666672
50799,05-Feb-2022 06:39:00,2.1238333333333332
50800,05-Feb-2022 06:40:00,2.0468333333333337
50801,05-Feb-2022 06:41:00,2.466833333333333
50802,05-Feb-2022 06:42:00,2.4978333333333333
50803,05-Feb-2022 06:43:00,2.7908333333333317
50804,05-Feb-2022 06:44:00,2.962333333333333
50805,05-Feb-2022 06:45:00,2.9378333333333333
50806,05-Feb-2022 06:46:00,2.530166666666666
50807,05-Feb-2022 06:47:00,2.7311666666666676
50808,05-Feb-2022 06:48:00,2.938999999999999
50809,05-Feb-2022 06:49:00,3.183666666666666
50810,05-Feb-2022 06:50:00,3.6423333333333336
50811,05-Feb-2022 06:51:00,4.130833333333333
50812,05-Feb-2022 06:52:00,4.128
50813,05-Feb-2022 06:53:00,4.249666666666666
50814,05-Feb-2022 06:54:00,4.384499999999999
50815,05-Feb-2022 06:55:00,4.713666666666666
50816,05-Feb-2022 06:56:00,4.790999999999999
50817,05-Feb-2022 06:57:00,5.272833333333335
50818,05-Feb-2022 06:58:00,5.716
50819,05-Feb-2022 06:59:00,6.228333333333334
50820,05-Feb-2022 07:00:00,6.444166666666664
50821,05-Feb-2022 07:01:00,6.807666666666668
50822,05-Feb-2022 07:02:00,7.038833333333334
50823,05-Feb-2022 07:03:00,7.235833333333333
50824,05-Feb-2022 07:04:00,7.723999999999999
50825,05-Feb-2022 07:05:00,7.768
50826,05-Feb-2022 07:06:00,7.993833333333336
50827,05-Feb-2022 07:07:00,8.342833333333335
50828,05-Feb-2022 07:08:00,8.457333333333334
50829,05-Feb-2022 07:09:00,8.884166666666667
50830,05-Feb-2022 07:10:00,9.103166666666665
50831,05-Feb-2022 07:11:00,9.589833333333333
50832,05-Feb-2022 07:12:00,10.138000000000002
50833,05-Feb-2022 07:13:00,10.474333333333336
50834,05-Feb-2022 07:14:00,10.990833333333331
50835,05-Feb-2022 07:15:00,11.5515
50836,05-Feb-2022 07:16:00,11.544333333333336
50837,05-Feb-2022 07:17:00,11.927333333333333
50838,05-Feb-2022 07:18:00,12.1435
50839,05-Feb-2022 07:19:00,12.437333333333335
50840,05-Feb-2022 07:20:00,12.704999999999997
50841,05-Feb-2022 07:21:00,13.096166666666667
50842,05-Feb-2022 07:22:00,13.742166666666668
50843,05-Feb-2022 07:23:00,14.390333333333333
50844,05-Feb-2022 07:24:00,15.014833333333332
50845,05-Feb-2022 07:25:00,15.248999999999995
50846,05-Feb-2022 07:26:00,15.836833333333333
50847,05-Feb-2022 07:27:00,16.496333333333336
50848,05-Feb-2022 07:28:00,17.341666666666672
50849,05-Feb-2022 07:29:00,18.357166666666668
50850,05-Feb-2022 07:30:00,18.671166666666668
50851,05-Feb-2022 07:31:00,20.975333333333342
50852,05-Feb-2022 07:32:00,21.152000000000005
50853,05-Feb-2022 07:33:00,19.3805
50854,05-Feb-2022 07:34:00,20.29716666666667
50855,05-Feb-2022 07:35:00,28.577833333333334
50856,05-Feb-2022 07:36:00,44.251333333333335
50857,05-Feb-2022 07:37:00,46.16333333333331
50858,05-Feb-2022 07:38:00,51.003833333333354
50859,05-Feb-2022 07:39:00,58.88166666666666
50860,05-Feb-2022 07:40:00,53.95533333333335
50861,05-Feb-2022 07:41:00,37.21883333333333
50862,05-Feb-2022 07:42:00,27.815500000000007
50863,05-Feb-2022 07:43:00,28.445833333333336
50864,05-Feb-2022 07:44:00,31.58416666666667
50865,05-Feb-2022 07:45:00,44.541000000000004
50866,05-Feb-2022 07:46:00,69.77516666666666
50867,05-Feb-2022 07:47:00,73.07483333333333
50868,05-Feb-2022 07:48:00,77.01499999999997
50869,05-Feb-2022 07:49:00,81.34866666666667
50870,05-Feb-2022 07:50:00,85.07066666666668
50871,05-Feb-2022 07:51:00,87.42466666666665
50872,05-Feb-2022 07:52:00,87.13950000000001
50873,05-Feb-2022 07:53:00,88.8015
50874,05-Feb-2022 07:54:00,95.50933333333334
50875,05-Feb-2022 07:55:00,86.12533333333333
50876,05-Feb-2022 07:56:00,58.00750000000003
50877,05-Feb-2022 07:57:00,57.82683333333333
50878,05-Feb-2022 07:58:00,59.095166666666664
50879,05-Feb-2022 07:59:00,72.75466666666668
50880,05-Feb-2022 08:00:00,92.3741666666667
50881,05-Feb-2022 08:01:00,106.45350000000003
50882,05-Feb-2022 08:02:00,119.4105
50883,05-Feb-2022 08:03:00,110.48566666666663
50884,05-Feb-2022 08:04:00,91.96116666666666
50885,05-Feb-2022 08:05:00,66.19766666666668
50886,05-Feb-2022 08:06:00,50.52499999999999
50887,05-Feb-2022 08:07:00,42.30283333333333
50888,05-Feb-2022 08:08:00,40.92466666666668
50889,05-Feb-2022 08:09:00,40.21666666666668
50890,05-Feb-2022 08:10:00,38.86900000000001
50891,05-Feb-2022 08:11:00,38.059999999999995
50892,05-Feb-2022 08:12:00,37.9755
50893,05-Feb-2022 08:13:00,37.2495
50894,05-Feb-2022 08:14:00,36.86983333333334
50895,05-Feb-2022 08:15:00,36.31483333333334
50896,05-Feb-2022 08:16:00,36.082
50897,05-Feb-2022 08:17:00,36.016
50898,05-Feb-2022 08:18:00,36.43666666666666
50899,05-Feb-2022 08:19:00,38.0375
50900,05-Feb-2022 08:20:00,39.90833333333334
50901,05-Feb-2022 08:21:00,42.350166666666674
50902,05-Feb-2022 08:22:00,51.82966666666664
50903,05-Feb-2022 08:23:00,76.13166666666669
50904,05-Feb-2022 08:24:00,139.8843333333333
50905,05-Feb-2022 08:25:00,163.42216666666667
50906,05-Feb-2022 08:26:00,106.17099999999996
50907,05-Feb-2022 08:27:00,104.38683333333333
50908,05-Feb-2022 08:28:00,186.61299999999994
50909,05-Feb-2022 08:29:00,199.07299999999998
50910,05-Feb-2022 08:30:00,199.51883333333342
50911,05-Feb-2022 08:31:00,201.03416666666652
50912,05-Feb-2022 08:32:00,204.353
50913,05-Feb-2022 08:33:00,208.7233333333333
50914,05-Feb-2022 08:34:00,212.6008333333333
50915,05-Feb-2022 08:35:00,217.21349999999998
50916,05-Feb-2022 08:36:00,221.6165
50917,05-Feb-2022 08:37:00,224.79149999999998
50918,05-Feb-2022 08:38:00,227.51533333333325
50919,05-Feb-2022 08:39:00,231.98566666666667
50920,05-Feb-2022 08:40:00,234.44750000000002
50921,05-Feb-2022 08:41:00,237.75833333333333
50922,05-Feb-2022 08:42:00,242.18550000000005
50923,05-Feb-2022 08:43:00,246.55633333333333
50924,05-Feb-2022 08:44:00,250.83083333333337
50925,05-Feb-2022 08:45:00,255.76266666666666
50926,05-Feb-2022 08:46:00,258.2953333333334
50927,05-Feb-2022 08:47:00,260.7391666666667
50928,05-Feb-2022 08:48:00,264.4075
50929,05-Feb-2022 08:49:00,267.65366666666665
50930,05-Feb-2022 08:50:00,270.3613333333334
50931,05-Feb-2022 08:51:00,272.8125000000001
50932,05-Feb-2022 08:52:00,274.7141666666667
50933,05-Feb-2022 08:53:00,277.67366666666663
50934,05-Feb-2022 08:54:00,281.25533333333334
50935,05-Feb-2022 08:55:00,283.1055
50936,05-Feb-2022 08:56:00,285.9856666666666
50937,05-Feb-2022 08:57:00,288.88283333333334
50938,05-Feb-2022 08:58:00,291.1345
50939,05-Feb-2022 08:59:00,293.78416666666664
50940,05-Feb-2022 09:00:00,296.7213333333333
50941,05-Feb-2022 09:01:00,297.901
50942,05-Feb-2022 09:02:00,298.8366666666667
50943,05-Feb-2022 09:03:00,299.91149999999993
50944,05-Feb-2022 09:04:00,302.5543333333334
50945,05-Feb-2022 09:05:00,304.3930000000001
50946,05-Feb-2022 09:06:00,307.89799999999997
50947,05-Feb-2022 09:07:00,309.3771666666666
50948,05-Feb-2022 09:08:00,311.5701666666666
50949,05-Feb-2022 09:09:00,314.0085
50950,05-Feb-2022 09:10:00,317.81483333333324
50951,05-Feb-2022 09:11:00,321.18666666666655
50952,05-Feb-2022 09:12:00,323.1719999999999
50953,05-Feb-2022 09:13:00,323.7968333333332
50954,05-Feb-2022 09:14:00,323.98100000000005
50955,05-Feb-2022 09:15:00,324.30666666666656
50956,05-Feb-2022 09:16:00,323.0653333333334
50957,05-Feb-2022 09:17:00,324.3224999999999
50958,05-Feb-2022 09:18:00,327.23083333333324
50959,05-Feb-2022 09:19:00,330.361
50960,05-Feb-2022 09:20:00,333.1293333333332
50961,05-Feb-2022 09:21:00,335.2556666666666
50962,05-Feb-2022 09:22:00,335.4668333333333
50963,05-Feb-2022 09:23:00,337.4719999999999
50964,05-Feb-2022 09:24:00,340.17633333333345
50965,05-Feb-2022 09:25:00,342.04650000000004
50966,05-Feb-2022 09:26:00,344.77366666666666
50967,05-Feb-2022 09:27:00,345.33649999999994
50968,05-Feb-2022 09:28:00,344.6213333333334
50969,05-Feb-2022 09:29:00,346.2914999999999
50970,05-Feb-2022 09:30:00,348.7308333333334
50971,05-Feb-2022 09:31:00,351.7673333333333
50972,05-Feb-2022 09:32:00,355.12766666666664
50973,05-Feb-2022 09:33:00,355.5578333333334
50974,05-Feb-2022 09:34:00,356.37666666666667
50975,05-Feb-2022 09:35:00,358.69466666666665
50976,05-Feb-2022 09:36:00,361.2415
50977,05-Feb-2022 09:37:00,364.2273333333334
50978,05-Feb-2022 09:38:00,366.7966666666668
50979,05-Feb-2022 09:39:00,368.842
50980,05-Feb-2022 09:40:00,371.39200000000005
50981,05-Feb-2022 09:41:00,372.6818333333332
50982,05-Feb-2022 09:42:00,372.9025
50983,05-Feb-2022 09:43:00,372.539
50984,05-Feb-2022 09:44:00,373.85450000000014
50985,05-Feb-2022 09:45:00,377.17850000000004
50986,05-Feb-2022 09:46:00,378.4560000000001
50987,05-Feb-2022 09:47:00,379.0955000000001
50988,05-Feb-2022 09:48:00,380.4210000000001
50989,05-Feb-2022 09:49:00,381.2316666666667
50990,05-Feb-2022 09:50:00,383.5995
50991,05-Feb-2022 09:51:00,386.8458333333334
50992,05-Feb-2022 09:52:00,388.46083333333326
50993,05-Feb-2022 09:53:00,390.9586666666667
50994,05-Feb-2022 09:54:00,395.35916666666657
50995,05-Feb-2022 09:55:00,398.4471666666667
50996,05-Feb-2022 09:56:00,401.4976666666666
50997,05-Feb-2022 09:57:00,400.6233333333333
50998,05-Feb-2022 09:58:00,400.0736666666668
50999,05-Feb-2022 09:59:00,401.0504999999998
51000,05-Feb-2022 10:00:00,403.4516666666666
51001,05-Feb-2022 10:01:00,406.8578333333334
51002,05-Feb-2022 10:02:00,405.5409999999999
51003,05-Feb-2022 10:03:00,406.5496666666667
51004,05-Feb-2022 10:04:00,408.8858333333335
51005,05-Feb-2022 10:05:00,411.3713333333332
51006,05-Feb-2022 10:06:00,412.8574999999999
51007,05-Feb-2022 10:07:00,415.6316666666667
51008,05-Feb-2022 10:08:00,418.7898333333333
51009,05-Feb-2022 10:09:00,422.6601666666668
51010,05-Feb-2022 10:10:00,422.1883333333332
51011,05-Feb-2022 10:11:00,421.27750000000003
51012,05-Feb-2022 10:12:00,422.5048333333333
51013,05-Feb-2022 10:13:00,423.01800000000003
51014,05-Feb-2022 10:14:00,425.3901666666667
51015,05-Feb-2022 10:15:00,428.5913333333334
51016,05-Feb-2022 10:16:00,430.39283333333333
51017,05-Feb-2022 10:17:00,433.4548333333334
51018,05-Feb-2022 10:18:00,435.4721666666668
51019,05-Feb-2022 10:19:00,435.91066666666666
51020,05-Feb-2022 10:20:00,434.53916666666663
51021,05-Feb-2022 10:21:00,433.6736666666667
51022,05-Feb-2022 10:22:00,436.0738333333334
51023,05-Feb-2022 10:23:00,441.0703333333334
51024,05-Feb-2022 10:24:00,441.9236666666668
51025,05-Feb-2022 10:25:00,442.22316666666666
51026,05-Feb-2022 10:26:00,443.25366666666673
51027,05-Feb-2022 10:27:00,443.9728333333333
51028,05-Feb-2022 10:28:00,443.91683333333333
51029,05-Feb-2022 10:29:00,444.94000000000017
51030,05-Feb-2022 10:30:00,447.4321666666667
51031,05-Feb-2022 10:31:00,450.1593333333333
51032,05-Feb-2022 10:32:00,450.9821666666667
51033,05-Feb-2022 10:33:00,452.611
51034,05-Feb-2022 10:34:00,452.62066666666675
51035,05-Feb-2022 10:35:00,453.69466666666665
51036,05-Feb-2022 10:36:00,457.1556666666667
51037,05-Feb-2022 10:37:00,459.97666666666674
51038,05-Feb-2022 10:38:00,460.9621666666665
51039,05-Feb-2022 10:39:00,459.78316666666666
51040,05-Feb-2022 10:40:00,462.55266666666665
51041,05-Feb-2022 10:41:00,465.20783333333327
51042,05-Feb-2022 10:42:00,466.4290000000001
51043,05-Feb-2022 10:43:00,464.10883333333317
51044,05-Feb-2022 10:44:00,461.8073333333333
51045,05-Feb-2022 10:45:00,460.6976666666665
51046,05-Feb-2022 10:46:00,461.0576666666666
51047,05-Feb-2022 10:47:00,463.1868333333332
51048,05-Feb-2022 10:48:00,466.3391666666666
51049,05-Feb-2022 10:49:00,467.24316666666647
51050,05-Feb-2022 10:50:00,465.5741666666666
51051,05-Feb-2022 10:51:00,464.04033333333325
51052,05-Feb-2022 10:52:00,464.17716666666666
51053,05-Feb-2022 10:53:00,465.6879999999999
51054,05-Feb-2022 10:54:00,467.31966666666654
51055,05-Feb-2022 10:55:00,469.0403333333332
51056,05-Feb-2022 10:56:00,470.33566666666655
51057,05-Feb-2022 10:57:00,471.3883333333333
51058,05-Feb-2022 10:58:00,470.21150000000017
51059,05-Feb-2022 10:59:00,470.106
51060,05-Feb-2022 11:00:00,467.8831666666666
51061,05-Feb-2022 11:01:00,472.17033333333325
51062,05-Feb-2022 11:02:00,473.6633333333332
51063,05-Feb-2022 11:03:00,473.66383333333334
51064,05-Feb-2022 11:04:00,474.40700000000015
51065,05-Feb-2022 11:05:00,476.7475000000002
51066,05-Feb-2022 11:06:00,478.5156666666668
51067,05-Feb-2022 11:07:00,479.9078333333334
51068,05-Feb-2022 11:08:00,481.84416666666675
51069,05-Feb-2022 11:09:00,484.0968333333334
51070,05-Feb-2022 11:10:00,483.8603333333335
51071,05-Feb-2022 11:11:00,484.2700000000002
51072,05-Feb-2022 11:12:00,484.0616666666666
51073,05-Feb-2022 11:13:00,484.2343333333334
51074,05-Feb-2022 11:14:00,486.5395
51075,05-Feb-2022 11:15:00,490.0896666666667
51076,05-Feb-2022 11:16:00,493.8901666666668
51077,05-Feb-2022 11:17:00,496.4105000000002
51078,05-Feb-2022 11:18:00,498.84749999999997
51079,05-Feb-2022 11:19:00,501.38900000000007
51080,05-Feb-2022 11:20:00,504.82850000000013
51081,05-Feb-2022 11:21:00,502.4816666666667
51082,05-Feb-2022 11:22:00,501.4803333333332
51083,05-Feb-2022 11:23:00,500.5066666666667
51084,05-Feb-2022 11:24:00,503.1415
51085,05-Feb-2022 11:25:00,503.2050000000001
51086,05-Feb-2022 11:26:00,504.5836666666667
51087,05-Feb-2022 11:27:00,507.0426666666666
51088,05-Feb-2022 11:28:00,505.5678333333334
51089,05-Feb-2022 11:29:00,505.44216666666676
51090,05-Feb-2022 11:30:00,505.97133333333335
51091,05-Feb-2022 11:31:00,506.21733333333333
51092,05-Feb-2022 11:32:00,506.3696666666665
51093,05-Feb-2022 11:33:00,505.6755
51094,05-Feb-2022 11:34:00,505.74233333333353
51095,05-Feb-2022 11:35:00,507.8693333333334
51096,05-Feb-2022 11:36:00,508.9126666666665
51097,05-Feb-2022 11:37:00,507.4820000000002
51098,05-Feb-2022 11:38:00,506.06033333333323
51099,05-Feb-2022 11:39:00,503.9441666666668
51100,05-Feb-2022 11:40:00,504.15899999999993
51101,05-Feb-2022 11:41:00,504.91133333333335
51102,05-Feb-2022 11:42:00,504.8665000000001
